;SMILES;ID;MolWt;TPSA;nRotB;HBD;HBA;LogP
1253;OC1=CC=C(C=C1)[C@@H]1CNCCC2=C1C=C(O)C(O)=C2Cl;fenoldopam ;305.0818711;72.72;1;4;4;2.7344
1254;OC1=CC=C(C=C1)[C@H]1CNCCC2=C1C=C(O)C(O)=C2Cl;fenoldopam ;305.0818711;72.72;1;4;4;2.7344
1255;NCCC(O)(P([O-])([O-])=O)P([O-])([O-])=O;pamidronate;230.9719691;172.63;4;2;8;-4.1913
1256;CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1;sumatriptan;295.1354479;65.2;6;2;3;1.3212
1257;O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2S(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O;pentosan polysulfate ;585.927427;313.32;9;6;16;-4.7422
1258;CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1;rocuronium ;529.3999846;59;5;1;5;4.4075
1259;CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1;levomethadyl acetate ;353.2354792;29.54;8;0;3;4.6546
1260;NCCS;cysteamine ;77.02992022;26.02;1;2;2;-0.1251
1261;CCCCCCCN(CC)CCC[C@H](O)C1=CC=C(NS(C)(=O)=O)C=C1;ibutilide;384.244664;69.64;14;2;4;4.164
1262;CCCCCCCN(CC)CCC[C@@H](O)C1=CC=C(NS(C)(=O)=O)C=C1;ibutilide;384.244664;69.64;14;2;4;4.164
1263;CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1;toremifene ;405.1859422;12.47;9;0;2;6.215
1264;CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C;ropivacaine;274.2045135;32.34;4;1;2;3.50644
1265;OC1=C(C=C(C=C1)\N=N\C1=CC=C(C=C1)C(=O)NCCC([O-])=O)C([O-])=O;balsalazide;355.0815323;154.31;7;2;8;0.0409
1266;O=C(O[C@H]1C[C@H]2C[C@H]3C[C@@H](C1)N2CC3=O)C1=CNC2=CC=CC=C12;dolasetron ;324.1473925;62.4;2;1;4;2.519
1267;CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C2C=CC=CC2=N1;saquinavir ;670.3842687;166.75;12;5;7;3.0924
1268;OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=CC=C2;quetiapine ;383.166748;48.3;5;1;6;2.856
1269;CCCN[C@H]1CCC2=C(C1)SC(N)=N2;pramipexole;211.1143185;50.94;3;2;4;1.5822
1270;CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC=CN=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2;indinavir;613.362805;118.03;11;4;7;2.8669
1271;CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=CC(NS(C)(=O)=O)=CC=C2N1;delavirdine;456.1943598;110.43;6;3;6;2.7171
1272;CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1;emedastine ;302.2106615;33.53;5;0;5;2.2147
1273;[O-]P([O-])(=O)C(SC1=CC=C(Cl)C=C1)P([O-])([O-])=O;tiludronate;313.8992541;126.38;4;0;7;-0.4569
1274;CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C([O-])=O)N1CC1=CC=C(C=C1)C([O-])=O;eprosartan ;422.1311253;98.08;10;0;7;2.075
1275;N[C@@H]1[C@@H]2CN(C[C@H]12)C1=C(F)C=C2C(=O)C(=CN(C3=C(F)C=C(F)C=C3)C2=N1)C([O-])=O;trovafloxacin;415.1023485;104.28;3;1;7;0.5598
1276;CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC1=CC=CC=C1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C;nelfinavir ;567.3130779;101.9;9;4;6;4.74762
1277;CN(C)CCC[C@@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1;citalopram ;324.1637915;36.26;5;0;3;3.81298
1278;CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1;escitalopram ;324.1637915;36.26;5;0;3;3.81298
1279;COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C1=C(Cl)C=CC=C1;clopidogrel;321.0590274;29.54;3;0;4;3.6739
1280;CN(C)CCC1=CNC2=CC=C(CN3C=NC=N3)C=C12;rizatriptan;269.1640456;49.74;5;1;4;1.9118
1281;CCCC1=NN(C)C2=C1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(C)CC1;sildenafil ;474.2049244;113.42;7;1;8;1.6109
1282;NC1=NC(NC2CC2)=C2N=CN([C@@H]3C[C@H](CO)C=C3)C2=N1;abacavir ;286.1542092;101.88;4;3;7;1.0923
1283;CCC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(CC=C)CCCCC1;rapacuronium ;597.4625849;55.84;7;0;5;6.9122
1284;CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12;almotriptan;335.166748;56.41;6;1;3;2.1976
1285;CN[C@@H]1CCC2=C(C1)C1=CC(=CC=C1N2)C(N)=O;frovatriptan ;243.1371622;70.91;2;3;2;1.3435
1286;CN(CCOC1=CC=C(C[C@@H]2SC(=O)NC2=O)C=C1)C1=CC=CC=N1;rosiglitazone;357.1147125;71.53;7;1;6;2.4909
1287;CN(CCOC1=CC=C(C[C@H]2SC(=O)NC2=O)C=C1)C1=CC=CC=N1;rosiglitazone;357.1147125;71.53;7;1;6;2.4909
1288;CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1;oseltamivir;312.2049074;90.65;7;2;5;1.2854
1289;COC1=CC=C2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3OC1=C24;galantamine;287.1521435;41.93;1;1;4;1.8503
1290;CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN;caspofungin;1092.643062;412.03;23;16;18;-3.3119
1291;CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC(=CC=N3)C3=CC=CN=C3)=C2)CC1;imatinib ;493.2590086;86.28;7;2;7;4.59032
1292;ClC1=CC(Cl)=C(C=C1)[C@H](CN1C=CN=C1)OCC1=CSC2=C(Cl)C=CC=C12;sertaconazole;435.9970671;27.05;6;0;4;7.0161
1293;ClC1=CC(Cl)=C(C=C1)[C@@H](CN1C=CN=C1)OCC1=CSC2=C(Cl)C=CC=C12;sertaconazole;435.9970671;27.05;6;0;4;7.0161
1294;C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1;tiotropium ;392.0984766;59.06;4;1;6;2.3457
1295;COC(=O)CCC(=O)CN;methyl aminolevulinate ;145.0738932;69.39;4;1;4;-0.5326
1296;NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N1;pemetrexed ;425.1346305;196.92;9;4;8;-2.003
1297;NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1;darifenacin;426.2307282;55.56;7;1;3;3.9575
1298;O=C(O[C@H]1CN2CCC1CC2)N1CCC2=C(C=CC=C2)[C@@H]1C1=CC=CC=C1;solifenacin;362.1994281;32.78;2;0;3;3.8649
1299;COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C;atazanavir ;704.389748;171.22;14;5;9;4.2116
1300;CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C;tetracaine ;264.183778;41.57;8;1;4;2.617
1301;C#CCN[C@@H]1CCC2=C1C=CC=C2;rasagiline ;171.1047994;12.03;2;1;1;1.8967
1302;CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=CC=N1;sorafenib;464.0863027;92.35;5;3;4;5.5497
1303;CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C;sunitinib;398.2118043;77.23;7;3;3;3.33494
1304;CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)C1=CC=C(N)C=C1;darunavir;547.2352215;140.42;11;3;8;2.3753
1305;C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN;lisdexamfetamine ;263.1997624;81.14;8;3;3;1.1901
1306;COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1;aliskiren;551.3934364;146.13;19;4;7;3.2935
1307;N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=C(F)C=C(F)C(F)=C1;sitagliptin;407.1180794;77.04;4;1;5;2.0165
1308;CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(NC3=CC=C(OCC4=CC(F)=CC=C4)C(Cl)=C3)N=CN=C2C=C1;lapatinib;580.1347322;106.35;11;2;8;6.1391
1309;CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC(=CC=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F;nilotinib;529.183793;97.62;6;2;7;6.35584
1310;CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC;bacitracin ;1421.748941;530.87;31;17;19;-1.6776
1311;CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O;colistin ;1154.749927;490.66;28;18;18;-5.8315
1312;C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C;bleomycin;1414.518432;627.07;35;20;31;-7.70358
1313;NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O;tobramycin ;467.2591278;268.17;6;10;14;-6.2958
1314;CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(C)(=O)=O)C3=CC=CC=C3)C(=O)N2[C@H]1C([O-])=O;mezlocillin;538.1071783;176.33;6;2;9;-1.5685
1315;O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1;benzoyl peroxide ;242.0579088;52.6;2;0;4;2.6154
1316;CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C([O-])=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C([O-])=O;cefotetan;572.9875916;225.59;9;2;16;-4.0669
1317;NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;kanamycin;484.238058;282.61;6;11;15;-7.2914
1318;C[C@H](N)CC1=CC=C(O)C=C1;hydroxyamphetamine ;151.099714;46.25;2;2;2;1.2819
1319;C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;methyltestosterone ;302.2245802;37.3;0;1;2;4.2693
1320;CC1=C(O)C2=CC=CC=C2C(O)=C1;menadiol ;174.0680796;40.46;0;2;2;2.55942
1321;C[C@]12CC[C@H]3C(=CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O;equilin;268.1463299;37.3;0;1;2;3.7375
1322;CC(C)(CO)[C@@H](O)C(=O)NCCCO;dexpanthenol ;205.1314081;89.79;6;4;4;-1.1356
1323;CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O)C3=NC(=O)NC(=O)C3=NC2=C1;riboflavin phosphate ;454.090062;213.75;7;4;12;-2.87056
1324;CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C;vitamin a palmitate;524.4593312;26.3;20;0;2;11.5425
1325;CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O;menaquinone;512.3654308;34.14;14;0;2;10.6444
1326;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1;hydrocortisone cypionate ;486.2981391;100.9;6;2;6;4.3029
1327;CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC;hydrocortisone probutate ;488.2774036;106.97;7;1;7;4.0935
1328;N[C@@H](CC1=CC=C(O)C=C1)C([O-])=O;tyrosine ;180.0666168;86.38;3;2;4;-0.9881
1329;CCCOC1=C(C=CC(N)=C1)C(=O)OCCN(CC)CC;propoxycaine ;294.1943427;64.79;9;1;5;2.5562
1330;C[C@@H](CC1=CC2=C(OCO2)C=C1)NC[C@H](O)C1=CC(O)=C(O)C=C1;protokylol ;331.1419728;91.18;6;4;6;2.0807
1331;C[C@H](N)CC1=CC=CC=C1;dextroamphetamine;135.1047994;26.02;2;1;1;1.5763
1332;O=C1N(CC2=CC=CC=C2)[C@H]2C[S+]3CCC[C@H]3[C@@H]2N1CC1=CC=CC=C1;trimethaphan ;365.1682108;23.55;4;0;1;3.6559
1333;CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;testosterone enanthate ;400.2977451;43.37;6;0;3;6.4005
1334;C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1;testosterone cypionate ;412.2977451;43.37;4;0;3;6.4005
1335;C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=CC=CC=C2C2=C1C=CC=C2;hexafluorenium ;502.3337022;0;9;0;0;8.2396
1336;CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;prednisolone tebutate;458.2668389;100.9;4;2;6;3.5447
1337;C[N+]1(C)CCN(C[C@](O)(C2CCCCC2)C2=CC=CC=C2)CC1;hexocyclium;317.2587401;23.47;4;1;2;2.8465
1338;C[N+]1(C)CCN(C[C@@](O)(C2CCCCC2)C2=CC=CC=C2)CC1;hexocyclium;317.2587401;23.47;4;1;2;2.8465
1339;C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12;methylprednisolone acetate ;416.2198887;100.9;3;2;6;2.3744
1340;CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C;triamcinolone hexacetonide ;532.2836319;99.13;4;1;7;4.4059
1341;OCCN(CCO)CCO;trolamine;149.1051933;63.93;6;3;4;-1.7347
1342;CCCCCCC(=O)OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1;fluphenazine enanthate ;549.2636831;36.02;12;0;6;6.8294
1343;CCCCCCCCCC(=O)OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1;fluphenazine decanoate ;591.3106333;36.02;15;0;6;7.9997
1344;C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2OC(=O)CCC1=CC=CC=C1;nandrolone phenpropionate;406.2507949;43.37;4;0;3;5.6728
1345;CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C;nandrolone decanoate ;428.3290453;43.37;9;0;3;7.1807
1346;C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO;fluprednisolone;378.1842522;94.83;2;3;5;1.5056
1347;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CC=C1)C(=O)CO;betamethasone benzoate ;496.226117;100.9;4;2;6;3.7604
1348;CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C;betamethasone dipropionate ;504.2523317;106.97;6;1;7;3.8175
1349;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O;paramethasone acetate;434.2104669;100.9;3;2;6;2.3224
1350;C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC5=C(C[C@]4(C)[C@H]3CC[C@]12C)C=NN5;stanozolol ;328.2514636;48.91;0;2;2;4.1181
1351;CCC(=O)O[C@](CC1=CC=CC=C1)([C@@H](C)CN(C)C)C1=CC=CC=C1;levopropoxyphene ;339.2198292;29.54;8;0;3;4.2755
1352;CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C;dromostanolone propionate;360.266445;43.37;2;0;3;5.166
1353;NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1;sulfaphenazole ;314.0837467;90.01;4;2;5;2.2553
1354;CN1CCC[C@@H](CC2C3=CC=CC=C3SC3=C2C=CC=C3)C1;methixene;309.1551207;3.24;2;0;2;5.015
1355;CN1CCC[C@H](CC2C3=CC=CC=C3SC3=C2C=CC=C3)C1;methixene;309.1551207;3.24;2;0;2;5.015
1356;CC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC(CCO)CC2)C=C1;piperacetazine ;410.2027992;43.78;7;1;5;4.9764
1357;NC(=O)OC[C@H](O)COC1=CC=C(Cl)C=C1;chlorphenesin carbamate;245.0454855;81.78;5;2;4;1.175
1358;NC(=O)OC[C@@H](O)COC1=CC=C(Cl)C=C1;chlorphenesin carbamate;245.0454855;81.78;5;2;4;1.175
1359;COC1=CC2=C(SC3=CC=CC=C3N2C[C@H](C)CN(C)C)C=C1;levomepromazine;328.1609344;15.71;5;0;4;4.4956
1360;C[C@@H](O)C(=O)OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1;haloperidol lactate;447.1612642;66.84;8;1;5;4.3573
1361;CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1;haloperidol decanoate;529.2759001;46.61;15;0;4;8.1172
1362;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO;meprednisone ;372.193674;91.67;2;2;5;2.0118
1363;CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC([O-])=O)C=C1;ethacrynate;301.0039878;66.43;6;0;4;2.271
1364;C1N2CN3CN1CN(C2)C3;methenamine;140.1061964;12.96;0;0;4;-1.0198
1365;[O-]C(=O)CNC(=O)C1=CC=CC=C1;hippurate;178.0509667;69.23;3;1;3;-0.8337
1366;NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O;lypressin;1055.431707;425.55;19;13;16;-4.3291
1367;[O-]P([O-])(=O)OCC(Cl)(Cl)Cl;triclofos;225.8767254;72.42;2;0;4;0.2019
1368;C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(C[C@]4(C)[C@H]3CC[C@]12C)=C/O;oxymetholone ;332.2351449;57.53;0;2;3;4.401
1369;CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1;thonzonium ;511.4370388;38.25;22;0;4;8.0495
1370;CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CC=C(O)C=C1)C2=O)C([O-])=O;cefadroxil ;362.0816152;135.79;4;3;7;-1.1842
1371;CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C([O-])=O;sulbactam;232.028517;94.58;1;0;5;-2.1297
1372;NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)=C\NC(N)=O)[C@H]1C[C@H](O)N=C(N)N1;viomycin ;685.3255846;392.86;10;15;15;-8.8828
1373;C[C@H](CC1=CC2=C(OCO2)C=C1)NC[C@H](O)C1=CC(O)=C(O)C=C1;protokylol ;331.1419728;91.18;6;4;6;2.0807
1374;CCCCOC1=C(N)C=CC(=C1)C(=O)OCCN(CC)CC;benoxinate ;308.2099928;64.79;10;1;5;2.9463
1375;CC[C@H](C)C(C)(COC(N)=O)COC(N)=O;mebutamate ;232.1423071;104.64;6;2;4;1.2294
1376;CC[C@@H](C)C(C)(COC(N)=O)COC(N)=O;mebutamate ;232.1423071;104.64;6;2;4;1.2294
1377;COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1;glyburide;493.1438197;113.6;8;3;5;3.6417
1378;CC(C)(C)NC[C@@H](O)C1=CC(CO)=C(O)C=C1;albuterol;239.1521435;72.72;4;4;4;1.306
1379;C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C;beta carotene;536.4382018;0;10;0;0;12.6058
1380;NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1;protirelin ;362.1702532;150.28;6;4;5;-1.8081
1381;CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC([O-])=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC([O-])=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O;sincalide;1140.336186;432.46;33;11;18;-3.9988
1382;C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O;diflorasone diacetate;494.2116098;106.97;4;1;7;2.9853
1383;CCCN(CC)[C@H](CC)C(=O)NC1=C(C)C=CC=C1C;etidocaine ;276.2201635;32.34;7;1;2;3.75244
1384;CCCN(CC)[C@@H](CC)C(=O)NC1=C(C)C=CC=C1C;etidocaine ;276.2201635;32.34;7;1;2;3.75244
1385;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C;clocortolone pivalate;494.2235302;80.67;3;1;5;4.5951
1386;CC[N+](C)(C)CC1=C(Br)C=CC=C1;bretylium;242.0538881;0;3;0;0;3.0454
1387;CNCC(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C([O-])=O;saralasin;911.4977353;359.62;25;12;12;-5.4549
1388;C[C@]12CC[C@H]3[C@@H](CCC4=CC(OC(=O)N(CCCl)CCCl)=CC=C34)[C@@H]1CC[C@@H]2OP([O-])([O-])=O;estramustine phosphate ;517.1198768;101.96;7;0;6;4.035
1389;C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C;calcifediol;400.3341306;40.46;6;2;2;6.7339
1390;N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O;glutathione disulfide;608.1228567;328.96;21;6;16;-9.2156
1391;CCCCCC1=CC(O)=C2[C@@H]3C=C(C)CC[C@H]3C(C)(C)OC2=C1;dronabinol ;314.2245802;29.46;4;1;2;5.7358
1392;NC1=CC(=CNC1=O)C1=CC=NC=C1;inamrinone ;187.0745619;71.77;1;2;3;1.0191
1393;CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;alclometasone dipropionate ;520.2227812;106.97;6;1;7;3.9427
